"x0","y0","c0","x1","y1","c1","x2","y2","c2","x3","y3","c3","x4","y4","c4","x5","y5","c5","x6","y6","c6","x7","y7","c7","x8","y8","c8","x9","y9","c9","x10","y10","c10","x11","y11","c11","x12","y12","c12","x13","y13","c13","x14","y14","c14","x15","y15","c15","x16","y16","c16","x17","y17","c17","x18","y18","c18","x19","y19","c19","x20","y20","c20","x21","y21","c21","x22","y22","c22","x23","y23","c23","x24","y24","c24"
357.62,117.891,0.91991,366.992,232.321,0.802155,284.008,235.463,0.684147,219.838,343.562,0.745441,196.28,197.899,0.663867,445.34,229.202,0.711882,529.938,318.441,0.780127,547.164,179.029,0.678082,368.635,518.972,0.451618,318.545,517.439,0.429236,0,0,0,0,0,0,417.178,518.979,0.401847,0,0,0,0,0,0,341.948,103.905,0.877455,373.311,102.314,0.848987,318.558,130.501,0.94363,399.969,125.789,0.82398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.606,117.97,0.932591,365.506,232.307,0.798072,284.012,237.011,0.672174,218.157,335.71,0.750997,202.578,185.349,0.659247,445.358,229.177,0.698707,531.547,305.989,0.792389,544.084,160.305,0.697539,368.631,518.974,0.454016,320.014,517.421,0.425479,0,0,0,0,0,0,417.186,517.431,0.401053,0,0,0,0,0,0,341.944,105.387,0.88206,371.811,103.82,0.853581,318.554,130.505,0.944101,399.958,124.28,0.82617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.578,119.494,0.935924,365.487,232.332,0.795795,284.014,238.58,0.66621,211.997,330.956,0.753628,207.221,179.071,0.71878,445.335,229.196,0.695157,533.149,296.605,0.778222,536.226,146.169,0.708813,368.594,515.847,0.446248,318.527,514.308,0.423614,0,0,0,0,0,0,417.159,514.299,0.384996,0,0,0,0,0,0,341.921,105.437,0.894314,371.807,103.865,0.866566,318.549,130.516,0.943524,399.941,125.798,0.830595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.134,119.555,0.92421,365.47,232.34,0.785199,284.008,240.16,0.66284,210.407,320.115,0.785762,218.172,171.233,0.713291,445.347,229.156,0.685962,536.205,291.81,0.759906,531.446,143.015,0.737503,368.628,517.438,0.442452,318.515,518.97,0.426515,0,0,0,0,0,0,418.669,517.417,0.393079,0,0,0,0,0,0,340.437,105.504,0.8977,371.773,105.358,0.883544,319.985,130.533,0.939296,399.927,125.84,0.837129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.119,119.612,0.911235,366.994,232.278,0.788074,285.582,237.027,0.648908,208.895,315.335,0.753997,226.093,163.418,0.702849,445.327,229.153,0.673786,536.252,280.894,0.781625,518.99,132.097,0.774342,368.587,514.281,0.444947,318.523,512.715,0.417157,0,0,0,0,0,0,417.154,511.178,0.389926,0,0,0,0,0,0,340.396,106.994,0.885939,371.789,105.393,0.891972,318.555,130.552,0.933954,399.926,125.811,0.830573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.128,121.124,0.888311,367.026,230.826,0.799707,287.16,235.479,0.655784,210.39,305.991,0.790862,235.469,157.142,0.745388,443.83,229.158,0.671462,536.204,273.068,0.765022,506.443,121.116,0.756407,368.596,514.301,0.452574,318.498,514.281,0.439466,0,0,0,0,0,0,418.671,514.295,0.408007,0,0,0,0,0,0,340.39,107.029,0.882256,371.763,105.418,0.897554,318.553,132.057,0.939541,399.951,125.816,0.834228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.128,122.659,0.865226,367.002,230.788,0.790642,288.703,233.922,0.670074,208.856,302.821,0.765271,248.021,152.437,0.673804,443.804,227.66,0.67189,537.813,268.288,0.777291,493.848,119.511,0.731571,368.573,512.731,0.439764,318.521,511.177,0.430035,0,0,0,0,0,0,417.143,511.151,0.398615,0,0,0,0,0,0,341.926,107.028,0.887359,371.742,105.474,0.906775,319.991,130.556,0.924568,399.954,125.826,0.841099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.109,122.684,0.846544,365.506,230.774,0.78679,287.184,233.879,0.680216,208.863,294.996,0.783152,262.095,149.325,0.65099,443.822,227.646,0.666666,534.712,260.537,0.755969,478.284,119.524,0.724305,368.589,517.412,0.44346,318.501,515.868,0.426469,0,0,0,0,0,0,417.18,512.739,0.396634,0,0,0,0,0,0,341.921,107.07,0.853788,371.723,105.49,0.909574,320.021,130.527,0.913814,399.955,127.361,0.837126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.151,124.278,0.851016,366.995,230.758,0.781416,287.157,232.326,0.69602,207.29,293.425,0.811468,273.083,155.51,0.731092,443.811,229.2,0.670226,534.642,257.384,0.778454,461.031,121.152,0.707447,368.592,514.301,0.441634,318.545,514.284,0.426155,0,0,0,0,0,0,417.145,512.736,0.396975,0,0,0,0,0,0,341.974,107.083,0.883225,371.763,107.001,0.89769,320.003,130.517,0.921127,399.972,127.359,0.834153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.597,122.685,0.85463,368.536,230.725,0.802312,290.301,232.284,0.676954,207.271,291.85,0.771541,287.165,155.596,0.752669,443.836,229.178,0.65516,533.115,254.283,0.763617,446.996,130.505,0.747623,368.608,512.724,0.44526,318.542,511.164,0.432322,0,0,0,0,0,0,417.138,511.153,0.411896,0,0,0,0,0,0,341.986,107.083,0.880161,371.737,105.505,0.884541,320.129,132.079,0.854548,399.932,124.28,0.80886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.092,125.838,0.845513,368.59,230.703,0.799233,294.943,232.307,0.707923,207.261,290.286,0.748663,296.611,161.838,0.736354,443.747,226.093,0.660862,533.109,254.265,0.762138,434.417,138.357,0.744135,368.652,511.155,0.430866,320.037,509.601,0.415189,0,0,0,0,0,0,417.194,508.042,0.398865,0,0,0,0,0,0,334.181,116.386,0.775926,371.723,106.981,0.893907,315.331,132.096,0.219084,399.933,128.975,0.734057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362.37,133.643,0.326996,368.537,229.174,0.738515,296.548,232.326,0.657038,207.221,290.28,0.753648,307.475,174.373,0.769156,435.983,221.396,0.638463,533.092,255.776,0.778969,420.361,146.217,0.687323,368.587,509.603,0.44162,318.514,509.596,0.435743,0,0,0,0,0,0,417.169,508.048,0.408764,0,0,0,0,0,0,343.589,118.004,0.249275,373.301,117.953,0.275731,318.497,132.072,0.21634,395.24,119.583,0.186703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356.026,124.244,0.452607,367.045,230.761,0.662099,295.043,237.036,0.308546,207.287,284.045,0.0682774,0,0,0,435.979,222.946,0.556207,531.552,257.427,0.756624,418.713,168.044,0.741389,368.555,509.598,0.364148,320.047,514.29,0.304391,0,0,0,0,0,0,415.596,509.597,0.326582,0,0,0,0,0,0,332.547,108.555,0.683974,371.763,105.469,0.494687,318.493,127.396,0.417239,407.74,119.536,0.316053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
